"city","state","geo.id","2010","2011","2012","2013","2014","2015"
"Fort Wayne","IN","1600000US1825000",253721,254228,253617,254435,255784,257059
"Fort Worth","TX","1600000US4827000",705349,724699,743865,761092,778573,796614
"Fremont","CA","1600000US0626000",209235,211748,215188,218172,221654,225221
"Fresno","CA","1600000US0627000",484008,489922,495777,500819,506132,510451
"Frisco","TX","1600000US4827684",103158,110013,116944,123663,130499,137797
"Fullerton","CA","1600000US0628000",132872,134079,135419,136702,137945,138976
"Gainesville","FL","1600000US1225175",124271,124597,124981,125845,126465,127559
"Garden Grove","CA","1600000US0629000",169009,170148,171377,172785,173853,174721
"Garland","TX","1600000US4829000",222962,225424,227641,230177,232305,234213
"Glendale (AZ)","AZ","1600000US0427820",229687,229611,229331,230047,231978,234844
"Glendale (CA)","CA","1600000US0630000",192190,192069,192537,193381,195380,196984
"Grand Prairie","TX","1600000US4830464",165776,170467,174631,178195,181135,183500
"Grand Rapids","MI","1600000US2634000",190441,189853,189340,189735,190739,192416
"Green Bay","WI","1600000US5531000",103960,104420,104226,104393,104574,104847
"Greensboro","NC","1600000US3728000",263358,267095,270619,273228,276225,279427
"Gresham","OR","1600000US4131250",101450,103637,105612,107196,108250,109308
"Hampton","VA","1600000US5135000",139046,138148,137471,136957,136904,137081
"Hartford","CT","1600000US0937000",124760,124817,124879,125130,125211,124795
"Hayward","CA","1600000US0633000",141498,142936,145165,147163,149596,152401
"Henderson","NV","1600000US3231900",249250,254055,258270,261953,266245,271725
"Hialeah","FL","1600000US1230000",224277,225160,226837,228943,232311,234714
"High Point","NC","1600000US3731400",100903,102858,104394,105723,106797,108031
"Hollywood","FL","1600000US1232000",141249,141198,142060,143273,145128,146791
"Honolulu","HI","1600000US1571550",330749,335282,341727,340639,345130,347973
"Houston","TX","1600000US4835000",2068026,2089090,2107449,2134707,2167988,2217706
"Huntington Beach","CA","1600000US0636000",188914,189744,191403,193197,195686,197752
"Huntsville","AL","1600000US0137000",175416,177879,179855,182317,184132,185594
"Independence","MO","1600000US2935000",115578,116118,116513,116881,117160,117192
"Indianapolis","IN","1600000US1836003",809804,815607,822006,828841,835097,841449
"Inglewood","CA","1600000US0636546",110053,109967,110225,110585,111133,111411
"Irvine","CA","1600000US0636770",199117,205057,213880,221266,229850,238474
"Irving","TX","1600000US4837000",210025,213400,217021,220856,224859,228776
"Jackson","MS","1600000US2836000",175489,174774,174382,173997,173631,173212
"Jacksonville","FL","1600000US1235000",811833,817602,823652,829721,837533,846951
"Jersey City","NJ","1600000US3436000",243257,245226,248435,251717,255861,259651
"Joliet","IL","1600000US1738570",145002,146820,147098,147459,147786,147918
